CustomerKey,Prefix,FirstName,LastName,,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner,Age
11187,MRS.,JENNIFER,COOPER,MRS. JENNIFER COOPER,22/02/1944,M,F,jennifer63@learnsector.com,60000,4,Graduate Degree,Management,Y,
11188,MRS.,CATHERINE,MORRIS,MRS. CATHERINE MORRIS,09/06/1944,M,F,catherine16@learnsector.com,60000,4,Graduate Degree,Management,N,
11190,MR.,CARSON,BRYANT,MR. CARSON BRYANT,22/06/1944,M,M,carson17@learnsector.com,70000,5,Bachelors,Management,Y,
11191,MRS.,KRISTI,PEREZ,MRS. KRISTI PEREZ,18/12/1945,S,F,kristi39@learnsector.com,70000,5,Bachelors,Management,Y,
11192,MR.,JAMES,BROWN,MR. JAMES BROWN,13/09/1945,M,M,james79@learnsector.com,60000,4,Bachelors,Management,Y,
11193,MR.,IAN,GRAY,MR. IAN GRAY,13/02/1945,M,M,ian72@learnsector.com,60000,4,Bachelors,Management,Y,
11194,MRS.,JACQUELINE,PRICE,MRS. JACQUELINE PRICE,06/10/1945,M,F,jacqueline0@learnsector.com,60000,4,Bachelors,Management,Y,
11195,MRS.,MEGAN,HENDERSON,MRS. MEGAN HENDERSON,02/10/1946,M,F,megan55@learnsector.com,60000,5,Bachelors,Management,Y,
11196,MR.,ALFREDO,ROMERO,MR. ALFREDO ROMERO,06/07/1946,M,M,alfredo10@learnsector.com,60000,5,Bachelors,Management,Y,
11197,MRS.,ANDREA,MORRIS,MRS. ANDREA MORRIS,18/06/1946,M,F,andrea18@learnsector.com,70000,3,Bachelors,Management,N,
11198,MRS.,BROOKE,SANDERS,MRS. BROOKE SANDERS,26/11/1946,S,F,brooke3@learnsector.com,70000,4,Bachelors,Management,Y,
11199,MRS.,JACQUELINE,BENNETT,MRS. JACQUELINE BENNETT,11/06/1946,M,F,jacqueline1@learnsector.com,70000,4,Bachelors,Management,Y,
11200,MR.,JASON,GRIFFIN,MR. JASON GRIFFIN,22/11/1947,M,M,jason18@learnsector.com,70000,4,Bachelors,Management,Y,
11201,MRS.,AMANDA,FOSTER,MRS. AMANDA FOSTER,18/08/1947,M,F,amanda37@learnsector.com,70000,4,Bachelors,Management,Y,
11202,MRS.,ALEXIA,PRICE,MRS. ALEXIA PRICE,26/08/1947,M,F,alexia0@learnsector.com,80000,5,Bachelors,Management,N,
11203,MR.,LUIS,DIAZ,MR. LUIS DIAZ,21/08/1948,M,M,luis21@learnsector.com,40000,2,High School,Professional,Y,
11205,MRS.,ABBY,FERNANDEZ,MRS. ABBY FERNANDEZ,24/07/1948,M,F,abby13@learnsector.com,40000,2,High School,Professional,Y,
11206,MR.,BLAKE,FLORES,MR. BLAKE FLORES,24/09/1948,M,M,blake60@learnsector.com,60000,2,Partial College,Professional,Y,
11207,MRS.,DANIELLE,COX,MRS. DANIELLE COX,19/07/1948,S,F,danielle12@learnsector.com,60000,2,Partial College,Professional,Y,
11208,MRS.,MARIA,REED,MRS. MARIA REED,02/04/1948,M,F,maria4@learnsector.com,60000,2,Bachelors,Management,Y,
11209,MRS.,ALLISON,EVANS,MRS. ALLISON EVANS,13/01/1948,M,F,allison21@learnsector.com,60000,2,Bachelors,Management,Y,
11210,MR.,EDWARD,WOOD,MR. EDWARD WOOD,06/08/1948,M,M,edward50@learnsector.com,70000,4,Partial College,Professional,Y,
11211,MRS.,SAMANTHA,RUSSELL,MRS. SAMANTHA RUSSELL,10/12/1949,M,F,samantha42@learnsector.com,40000,2,High School,Professional,Y,
11212,MRS.,CHLOE,CAMPBELL,MRS. CHLOE CAMPBELL,11/05/1949,M,F,chloe4@learnsector.com,40000,2,High School,Professional,Y,
11213,MRS.,STEPHANIE,MURPHY,MRS. STEPHANIE MURPHY,14/05/1949,S,F,stephanie11@learnsector.com,60000,2,Partial College,Professional,Y,
11214,MR.,CHARLES,MILLER,MR. CHARLES MILLER,11/07/1949,S,M,charles9@learnsector.com,60000,2,Partial College,Professional,Y,
11215,MRS.,ANA,PERRY,MRS. ANA PERRY,21/06/1950,M,F,ana7@learnsector.com,40000,2,Partial High School,Skilled Manual,Y,
11216,MRS.,JASMINE,TORRES,MRS. JASMINE TORRES,20/05/1950,S,F,jasmine32@learnsector.com,60000,2,Partial College,Professional,Y,
11217,MRS.,NATALIE,ADAMS,MRS. NATALIE ADAMS,02/11/1950,S,F,natalie58@learnsector.com,60000,2,Partial College,Professional,Y,
11218,MRS.,OLIVIA,BROWN,MRS. OLIVIA BROWN,09/11/1950,S,F,olivia4@learnsector.com,60000,2,Partial College,Professional,N,
11219,MR.,CHARLES,COOK,MR. CHARLES COOK,12/02/1950,M,M,charles69@learnsector.com,60000,2,High School,Professional,Y,
11220,MRS.,ERICA,HUANG,MRS. ERICA HUANG,23/02/1950,M,F,erica5@learnsector.com,60000,2,Partial College,Professional,Y,
11221,MR.,NATHAN,PERRY,MR. NATHAN PERRY,06/10/1950,M,M,nathan3@learnsector.com,70000,4,Partial College,Professional,Y,
11222,MRS.,ALEXANDRA,RIVERA,MRS. ALEXANDRA RIVERA,17/08/1950,M,F,alexandra11@learnsector.com,80000,3,Bachelors,Management,Y,
11223,MRS.,HAILEY,PATTERSON,MRS. HAILEY PATTERSON,16/09/1951,S,F,hailey30@learnsector.com,70000,2,High School,Professional,Y,
11224,MRS.,TIFFANY,LI,MRS. TIFFANY LI,09/06/1951,S,F,tiffany3@learnsector.com,70000,2,High School,Professional,Y,
11226,MRS.,SYDNEY,ROSS,MRS. SYDNEY ROSS,27/09/1951,M,F,sydney26@learnsector.com,60000,2,Partial College,Professional,Y,
11227,MR.,MARSHALL,CHAVEZ,MR. MARSHALL CHAVEZ,08/12/1951,S,M,marshall35@learnsector.com,60000,2,Partial College,Professional,Y,
11228,MRS.,ASHLEY,JONES,MRS. ASHLEY JONES,19/04/1951,M,F,ashley3@learnsector.com,60000,2,Partial College,Professional,Y,
11229,MR.,ADRIAN,STEWART,MR. ADRIAN STEWART,12/03/1951,S,M,adrian21@learnsector.com,70000,4,Partial College,Professional,Y,
11230,MRS.,AMBER,TURNER,MRS. AMBER TURNER,04/03/1951,M,F,amber4@learnsector.com,70000,4,Partial College,Professional,N,
11231,MR.,DENNIS,ZHANG,MR. DENNIS ZHANG,14/11/1952,M,M,dennis1@learnsector.com,60000,2,High School,Professional,Y,
11232,MRS.,HAILEY,BRYANT,MRS. HAILEY BRYANT,27/09/1952,M,F,hailey38@learnsector.com,60000,3,High School,Professional,N,
11233,MR.,TODD,LI,MR. TODD LI,09/09/1952,M,M,todd5@learnsector.com,70000,4,Partial College,Professional,Y,
11234,,ANNA,GRIFFIN, ANNA GRIFFIN,19/11/1952,S,NA,anna46@learnsector.com,70000,4,Partial College,Professional,Y,
11235,MR.,ANGEL,STEWART,MR. ANGEL STEWART,02/08/1952,M,M,angel24@learnsector.com,70000,4,Partial College,Professional,Y,
11236,MR.,JEREMY,BUTLER,MR. JEREMY BUTLER,03/05/1952,S,M,jeremy29@learnsector.com,70000,5,Partial College,Professional,Y,
11237,MR.,CLARENCE,ANAND,MR. CLARENCE ANAND,23/09/1958,S,M,clarence36@learnsector.com,130000,2,Bachelors,Management,N,
11238,MRS.,MAYRA,PRASAD,MRS. MAYRA PRASAD,08/10/1958,S,F,mayra9@learnsector.com,130000,2,Bachelors,Management,N,
11239,MRS.,LATOYA,GOEL,MRS. LATOYA GOEL,10/06/1958,M,F,latoya18@learnsector.com,130000,2,Partial College,Professional,N,
11240,MRS.,ANNE,HERNANDEZ,MRS. ANNE HERNANDEZ,12/11/1958,M,F,anne4@learnsector.com,160000,2,Partial College,Professional,Y,
11241,MRS.,LISA,CAI,MRS. LISA CAI,10/11/1957,S,F,lisa24@learnsector.com,100000,2,Partial College,Professional,Y,
11242,MR.,LARRY,MUNOZ,MR. LARRY MUNOZ,11/11/1957,M,M,larry9@learnsector.com,110000,2,Partial College,Professional,Y,
11243,MRS.,ROBIN,ALVAREZ,MRS. ROBIN ALVAREZ,10/09/1957,M,F,robin2@learnsector.com,150000,2,Partial College,Professional,Y,
11244,MRS.,ALEXIS,COLEMAN,MRS. ALEXIS COLEMAN,26/11/1957,S,F,alexis28@learnsector.com,170000,2,Bachelors,Management,N,
11245,MR.,RICKY,VAZQUEZ,MR. RICKY VAZQUEZ,27/10/1956,M,M,ricky15@learnsector.com,120000,3,High School,Professional,N,
11247,MRS.,CLAUDIA,ZHOU,MRS. CLAUDIA ZHOU,06/06/1956,S,F,claudia7@learnsector.com,130000,3,Partial College,Professional,N,
11248,MR.,TRISTAN,ALEXANDER,MR. TRISTAN ALEXANDER,26/03/1955,M,M,tristan19@learnsector.com,110000,3,Partial College,Professional,Y,
11249,MRS.,CINDY,PATEL,MRS. CINDY PATEL,13/07/1955,M,F,cindy3@learnsector.com,130000,3,Partial College,Professional,Y,
11250,MRS.,SHANNON,LIU,MRS. SHANNON LIU,03/12/1955,M,F,shannon4@learnsector.com,170000,3,High School,Professional,Y,
11251,MR.,XAVIER,LONG,MR. XAVIER LONG,07/04/1932,S,M,xavier51@learnsector.com,30000,4,High School,Professional,N,
11252,MR.,NICHOLAS,THOMPSON,MR. NICHOLAS THOMPSON,06/07/1932,S,M,nicholas16@learnsector.com,90000,3,Graduate Degree,Management,Y,
11253,MR.,JOSÉ,HERNANDEZ,MR. JOSÉ HERNANDEZ,28/02/1933,M,M,josé54@learnsector.com,60000,2,Graduate Degree,Management,Y,
11254,MR.,JOHNATHAN,VANCE,MR. JOHNATHAN VANCE,03/03/1933,M,M,johnathan5@learnsector.com,70000,4,Graduate Degree,Management,Y,
11255,MR.,COLIN,LIN,MR. COLIN LIN,04/04/1933,M,M,colin8@learnsector.com,70000,4,Graduate Degree,Management,Y,
11256,MRS.,KATELYN,HERNANDEZ,MRS. KATELYN HERNANDEZ,20/09/1933,M,F,katelyn42@learnsector.com,70000,4,Graduate Degree,Management,Y,
11257,MRS.,JACQUELINE,POWELL,MRS. JACQUELINE POWELL,01/06/1933,S,F,jacqueline9@learnsector.com,120000,1,Graduate Degree,Management,Y,
11258,MR.,XAVIER,HILL,MR. XAVIER HILL,28/06/1933,M,M,xavier26@learnsector.com,120000,1,Graduate Degree,Management,Y,
11259,MRS.,VICTORIA,STEWART,MRS. VICTORIA STEWART,27/03/1965,M,F,victoria24@learnsector.com,100000,4,Partial College,Professional,Y,
11260,MRS.,KATELYN,KELLY,MRS. KATELYN KELLY,04/12/1965,M,F,katelyn1@learnsector.com,110000,2,Bachelors,Management,Y,
11261,MRS.,STEPHANIE,COLLINS,MRS. STEPHANIE COLLINS,24/04/1965,M,F,stephanie52@learnsector.com,130000,1,Graduate Degree,Management,Y,
11262,MRS.,JENNIFER,SIMMONS,MRS. JENNIFER SIMMONS,05/04/1964,M,F,jennifer88@learnsector.com,80000,4,Bachelors,Management,Y,
11263,MRS.,TRINITY,RICHARDSON,MRS. TRINITY RICHARDSON,09/11/1964,M,F,trinity9@learnsector.com,90000,5,Partial College,Professional,Y,
11264,MR.,EDUARDO,MARTIN,MR. EDUARDO MARTIN,17/06/1964,S,M,eduardo13@learnsector.com,90000,5,Partial College,Professional,N,
11265,MRS.,ELIZABETH,JONES,MRS. ELIZABETH JONES,13/07/1964,M,F,elizabeth7@learnsector.com,90000,5,Partial College,Professional,Y,
11266,MS.,TAYLOR,HOWARD,MS. TAYLOR HOWARD,05/05/1964,S,F,taylor14@learnsector.com,90000,0,Partial College,Professional,N,
11267,MR.,DAVID,DIAZ,MR. DAVID DIAZ,10/02/1964,S,M,david55@learnsector.com,120000,4,Partial College,Professional,Y,
11268,MRS.,KATELYN,CARTER,MRS. KATELYN CARTER,05/03/1964,M,F,katelyn33@learnsector.com,130000,2,Graduate Degree,Management,Y,
11269,MR.,RYAN,FOSTER,MR. RYAN FOSTER,13/10/1964,M,M,ryan19@learnsector.com,130000,2,Graduate Degree,Management,Y,
11270,MR.,ROBERT,LEE,MR. ROBERT LEE,05/04/1964,M,M,robert82@learnsector.com,130000,2,Graduate Degree,Management,Y,
11271,MRS.,DANIELLE,REED,MRS. DANIELLE REED,06/05/1964,S,F,danielle23@learnsector.com,150000,2,Bachelors,Management,N,
11272,MRS.,LAUREN,MARTINEZ,MRS. LAUREN MARTINEZ,11/10/1956,S,F,lauren35@learnsector.com,70000,4,Partial College,Professional,Y,
11273,MR.,NATHAN,LAL,MR. NATHAN LAL,10/01/1956,M,M,nathan26@learnsector.com,90000,2,Partial College,Professional,Y,
11274,MR.,KYLE,FOSTER,MR. KYLE FOSTER,04/12/1934,M,M,kyle11@learnsector.com,50000,2,Graduate Degree,Management,Y,
11275,MRS.,JENNY,RAI,MRS. JENNY RAI,18/01/1934,M,F,jenny40@learnsector.com,80000,4,Graduate Degree,Management,Y,
11276,MRS.,NANCY,CHAPMAN,MRS. NANCY CHAPMAN,19/09/1963,M,F,nancy7@learnsector.com,80000,4,Partial College,Professional,Y,
11277,MR.,CHARLES,JACKSON,MR. CHARLES JACKSON,06/10/1963,M,M,charles15@learnsector.com,80000,4,Partial College,Professional,Y,
11278,MR.,JONATHAN,PHILLIPS,MR. JONATHAN PHILLIPS,20/08/1963,S,M,jonathan35@learnsector.com,90000,0,Partial College,Professional,N,
11279,MS.,AMANDA,COOK,MS. AMANDA COOK,09/12/1963,M,F,amanda3@learnsector.com,90000,0,Partial College,Professional,Y,
11280,MR.,ROBERT,COLLINS,MR. ROBERT COLLINS,21/08/1963,M,M,robert45@learnsector.com,90000,0,Partial College,Professional,Y,
11281,MRS.,MEGAN,BARNES,MRS. MEGAN BARNES,10/10/1963,S,F,megan53@learnsector.com,110000,4,Bachelors,Management,Y,
11282,MR.,CHRISTIAN,THOMAS,MR. CHRISTIAN THOMAS,16/01/1962,M,M,christian46@learnsector.com,90000,5,Partial College,Professional,Y,
11283,MR.,ARTURO,LAL,MR. ARTURO LAL,26/10/1962,M,M,arturo33@learnsector.com,110000,1,Bachelors,Management,Y,
11284,MRS.,THERESA,SERRANO,MRS. THERESA SERRANO,27/03/1962,M,F,theresa12@learnsector.com,110000,1,Bachelors,Management,Y,
11285,MR.,JEREMY,ANDERSON,MR. JEREMY ANDERSON,19/03/1962,M,M,jeremy2@learnsector.com,120000,1,Partial College,Professional,N,
11286,MR.,HUNTER,GRIFFIN,MR. HUNTER GRIFFIN,03/03/1962,M,M,hunter16@learnsector.com,170000,0,Graduate Degree,Management,Y,
11287,MR.,HENRY,GARCIA,MR. HENRY GARCIA,16/01/1961,M,M,henry16@learnsector.com,70000,5,Partial College,Professional,N,
11288,MRS.,CINDY,SANCHEZ,MRS. CINDY SANCHEZ,16/09/1961,M,F,cindy19@learnsector.com,110000,1,Bachelors,Management,Y,
11289,MRS.,MARIA,CARTER,MRS. MARIA CARTER,03/07/1961,M,F,maria53@learnsector.com,130000,1,Bachelors,Management,Y,
11290,MRS.,KATELYN,SANCHEZ,MRS. KATELYN SANCHEZ,18/08/1961,M,F,katelyn26@learnsector.com,130000,1,Bachelors,Management,Y,
11291,MRS.,JENNA,WRIGHT,MRS. JENNA WRIGHT,05/05/1961,M,F,jenna19@learnsector.com,130000,1,Bachelors,Management,Y,
11292,MR.,SETH,PHILLIPS,MR. SETH PHILLIPS,11/05/1961,S,M,seth42@learnsector.com,150000,1,Partial College,Professional,N,
11293,MR.,LUKE,LONG,MR. LUKE LONG,27/05/1955,S,M,luke28@learnsector.com,60000,2,High School,Professional,N,
11294,MR.,DALTON,CLARK,MR. DALTON CLARK,09/03/1955,M,M,dalton18@learnsector.com,60000,2,High School,Professional,N,
11295,MRS.,TAYLOR,LEWIS,MRS. TAYLOR LEWIS,16/05/1954,S,F,taylor67@learnsector.com,80000,2,Partial High School,Skilled Manual,Y,
11296,MRS.,HALEY,RICHARDSON,MRS. HALEY RICHARDSON,10/07/1935,S,F,haley10@learnsector.com,50000,2,Graduate Degree,Management,Y,
11297,MR.,NOAH,COLEMAN,MR. NOAH COLEMAN,02/02/1935,S,M,noah2@learnsector.com,70000,4,Graduate Degree,Management,Y,
11298,MR.,JON,LUO,MR. JON LUO,03/03/1935,M,M,jon46@learnsector.com,70000,4,Graduate Degree,Management,Y,
11299,MR.,ORLANDO,VAZQUEZ,MR. ORLANDO VAZQUEZ,04/01/1936,M,M,orlando14@learnsector.com,70000,4,Graduate Degree,Management,Y,
11300,MR.,FERNANDO,BARNES,MR. FERNANDO BARNES,03/03/1960,M,M,fernando47@learnsector.com,80000,5,Partial College,Professional,N,
11301,MR.,CAMERON,RODRIGUEZ,MR. CAMERON RODRIGUEZ,06/09/1960,M,M,cameron38@learnsector.com,80000,5,Partial College,Professional,Y,
11302,MR.,SPENCER,RUSSELL,MR. SPENCER RUSSELL,12/12/1960,S,M,spencer22@learnsector.com,90000,4,High School,Professional,N,
11303,MRS.,JULIA,COLEMAN,MRS. JULIA COLEMAN,10/11/1960,S,F,julia72@learnsector.com,90000,4,High School,Professional,N,
11304,MS.,JULIA,GARCIA,MS. JULIA GARCIA,17/03/1960,M,F,julia38@learnsector.com,100000,0,Partial College,Professional,Y,
11305,MR.,SEAN,EVANS,MR. SEAN EVANS,19/06/1960,M,M,sean31@learnsector.com,110000,3,Partial College,Professional,N,
11306,MR.,MICAH,ZHOU,MR. MICAH ZHOU,22/06/1960,M,M,micah19@learnsector.com,110000,3,Partial College,Professional,N,
11307,MR.,HUNTER,RODRIGUEZ,MR. HUNTER RODRIGUEZ,11/04/1954,M,M,hunter53@learnsector.com,80000,2,Partial High School,Skilled Manual,Y,
11308,MR.,IAN,GONZALES,MR. IAN GONZALES,03/05/1954,M,M,ian57@learnsector.com,60000,2,High School,Professional,N,
11309,MRS.,VICTORIA,LEWIS,MRS. VICTORIA LEWIS,06/12/1954,S,F,victoria20@learnsector.com,60000,2,High School,Professional,Y,
11310,MRS.,ERIN,SANDERS,MRS. ERIN SANDERS,07/09/1953,S,F,erin7@learnsector.com,70000,3,Graduate Degree,Management,Y,
11311,MRS.,GABRIELLE,LOPEZ,MRS. GABRIELLE LOPEZ,24/08/1953,S,F,gabrielle63@learnsector.com,70000,3,Graduate Degree,Management,N,
11312,MRS.,SARA,RICHARDSON,MRS. SARA RICHARDSON,04/03/1953,S,F,sara10@learnsector.com,70000,3,Graduate Degree,Management,Y,
11313,MR.,TREVOR,JENKINS,MR. TREVOR JENKINS,27/02/1953,S,M,trevor6@learnsector.com,70000,3,Graduate Degree,Management,Y,
11315,MRS.,HAILEY,WARD,MRS. HAILEY WARD,10/01/1953,S,F,hailey12@learnsector.com,70000,3,Graduate Degree,Management,N,
11316,MR.,LUKE,ALLEN,MR. LUKE ALLEN,17/11/1953,M,M,luke52@learnsector.com,60000,3,Graduate Degree,Management,Y,
11317,MRS.,VICTORIA,RUSSELL,MRS. VICTORIA RUSSELL,17/09/1952,S,F,victoria66@learnsector.com,40000,3,Partial College,Professional,N,
11318,MRS.,JESSICA,WILSON,MRS. JESSICA WILSON,26/10/1952,S,F,jessica54@learnsector.com,40000,3,Partial College,Professional,N,
11319,MRS.,JADE,BAILEY,MRS. JADE BAILEY,27/04/1937,M,F,jade13@learnsector.com,70000,4,Graduate Degree,Management,N,
11320,MRS.,MORGAN,HILL,MRS. MORGAN HILL,26/06/1937,M,F,morgan19@learnsector.com,80000,4,Graduate Degree,Management,Y,
11321,MR.,TERRANCE,RAMAN,MR. TERRANCE RAMAN,07/08/1938,M,M,terrance9@learnsector.com,90000,5,Bachelors,Management,Y,
11322,MRS.,SYDNEY,GARCIA,MRS. SYDNEY GARCIA,15/03/1938,M,F,sydney78@learnsector.com,90000,5,Bachelors,Management,Y,
11323,MR.,JOSE,PATTERSON,MR. JOSE PATTERSON,20/06/1938,S,M,jose33@learnsector.com,120000,2,Graduate Degree,Management,Y,
11324,MR.,ZACHARY,ANDERSON,MR. ZACHARY ANDERSON,14/05/1939,M,M,zachary39@learnsector.com,90000,5,Bachelors,Management,Y,
11325,MR.,ELIJAH,ROSS,MR. ELIJAH ROSS,07/02/1939,S,M,elijah7@learnsector.com,90000,5,Bachelors,Management,Y,
11326,MR.,RAFAEL,XIE,MR. RAFAEL XIE,26/06/1939,M,M,rafael26@learnsector.com,130000,2,Bachelors,Management,Y,
11327,MR.,JAIME,MORENO,MR. JAIME MORENO,03/04/1940,M,M,jaime48@learnsector.com,90000,5,Bachelors,Management,Y,
11328,MR.,JULIAN,GRIFFIN,MR. JULIAN GRIFFIN,01/01/1940,M,M,julian20@learnsector.com,90000,5,Bachelors,Management,Y,
11329,MR.,ANDY,ALVAREZ,MR. ANDY ALVAREZ,25/07/1940,S,M,andy9@learnsector.com,90000,5,Bachelors,Management,Y,
11330,MR.,RYAN,THOMPSON,MR. RYAN THOMPSON,13/05/1940,M,M,ryan38@learnsector.com,110000,2,Graduate Degree,Management,Y,
11331,MRS.,SAMANTHA,JENKINS,MRS. SAMANTHA JENKINS,07/06/1968,M,F,samantha32@learnsector.com,90000,4,Partial College,Skilled Manual,Y,
11332,MRS.,DEANNA,RAMOS,MRS. DEANNA RAMOS,10/04/1962,S,F,deanna44@learnsector.com,10000,1,Graduate Degree,Manual,Y,
11333,MRS.,EMILY,MILLER,MRS. EMILY MILLER,07/10/1962,M,F,emily6@learnsector.com,20000,1,Graduate Degree,Clerical,Y,
11334,MRS.,NICOLE,BROWN,MRS. NICOLE BROWN,22/03/1961,M,F,nicole4@learnsector.com,10000,1,Bachelors,Manual,Y,
11335,MRS.,CARLA,RAMAN,MRS. CARLA RAMAN,24/06/1961,M,F,carla14@learnsector.com,10000,1,Bachelors,Manual,Y,
11336,MR.,SHAUN,RAJI,MR. SHAUN RAJI,03/12/1962,M,M,shaun21@learnsector.com,20000,1,Graduate Degree,Clerical,Y,
11337,MR.,JEROME,ROMERO,MR. JEROME ROMERO,21/09/1961,M,M,jerome7@learnsector.com,10000,1,Bachelors,Manual,Y,
11338,MR.,FRANK,NAVARRO,MR. FRANK NAVARRO,08/10/1961,M,M,frank17@learnsector.com,20000,1,Graduate Degree,Clerical,Y,
11339,MR.,DENNIS,SHE,MR. DENNIS SHE,07/08/1961,S,M,dennis25@learnsector.com,20000,1,Graduate Degree,Clerical,Y,
11340,MRS.,MELODY,MUNOZ,MRS. MELODY MUNOZ,04/06/1936,M,F,melody8@learnsector.com,10000,1,Graduate Degree,Clerical,Y,
11341,MR.,RANDY,ZENG,MR. RANDY ZENG,21/08/1936,M,M,randy24@learnsector.com,20000,1,Graduate Degree,Clerical,Y,
11342,MR.,MARSHALL,WANG,MR. MARSHALL WANG,03/11/1962,M,M,marshall0@learnsector.com,30000,5,Graduate Degree,Clerical,Y,
11343,MR.,ARTHUR,CARLSON,MR. ARTHUR CARLSON,13/09/1958,M,M,arthur41@learnsector.com,10000,1,Bachelors,Manual,Y,
11344,MRS.,JESSIE,JIMENEZ,MRS. JESSIE JIMENEZ,24/07/1957,M,F,jessie3@learnsector.com,10000,1,Partial College,Manual,Y,
11345,MRS.,ROBIN,RAMOS,MRS. ROBIN RAMOS,03/12/1957,S,F,robin13@learnsector.com,10000,1,Partial College,Manual,Y,
11346,MRS.,DEANNA,GUTIERREZ,MRS. DEANNA GUTIERREZ,22/05/1955,S,F,deanna37@learnsector.com,10000,2,Partial College,Manual,Y,
11347,MR.,ROY,NAVARRO,MR. ROY NAVARRO,23/12/1955,M,M,roy30@learnsector.com,10000,2,Partial College,Manual,Y,
11348,MR.,SHAWN,RAI,MR. SHAWN RAI,22/09/1955,M,M,shawn19@learnsector.com,10000,2,Partial College,Manual,Y,
11349,MRS.,MINDY,LUO,MRS. MINDY LUO,09/03/1954,M,F,mindy10@learnsector.com,10000,2,Partial College,Manual,Y,
11350,MRS.,CARA,ZHOU,MRS. CARA ZHOU,14/01/1937,M,F,cara5@learnsector.com,30000,1,Graduate Degree,Clerical,Y,
11351,MRS.,ANNE,RAMOS,MRS. ANNE RAMOS,04/06/1939,S,F,anne19@learnsector.com,20000,1,Bachelors,Clerical,Y,
11352,MR.,RAYMOND,RODRIGUEZ,MR. RAYMOND RODRIGUEZ,03/07/1940,M,M,raymond20@learnsector.com,10000,2,Partial College,Manual,Y,
11353,MRS.,CARRIE,ORTEGA,MRS. CARRIE ORTEGA,06/11/1941,S,F,carrie19@learnsector.com,30000,1,Bachelors,Clerical,Y,
11354,MRS.,DEANNA,SUAREZ,MRS. DEANNA SUAREZ,23/02/1942,M,F,deanna45@learnsector.com,20000,1,Partial College,Manual,Y,
11355,MR.,ROBERTO,GUTIERREZ,MR. ROBERTO GUTIERREZ,28/12/1942,M,M,roberto11@learnsector.com,40000,1,Graduate Degree,Clerical,Y,
11356,MR.,TERRENCE,CARSON,MR. TERRENCE CARSON,27/05/1980,S,M,terrence15@learnsector.com,10000,0,Partial College,Manual,N,
11357,MR.,RAMON,YE,MR. RAMON YE,23/03/1979,S,M,ramon9@learnsector.com,10000,0,Partial College,Manual,N,
11358,MS.,CYNTHIA,MALHOTRA,MS. CYNTHIA MALHOTRA,11/11/1978,S,F,cynthia9@learnsector.com,10000,0,Partial College,Manual,N,
11359,MR.,JARROD,PRASAD,MR. JARROD PRASAD,09/04/1978,S,M,jarrod9@learnsector.com,10000,0,Partial College,Manual,N,
11360,MR.,TYRONE,SERRANO,MR. TYRONE SERRANO,08/02/1978,S,M,tyrone15@learnsector.com,10000,0,Partial College,Manual,Y,
11361,MS.,CINDY,RAMOS,MS. CINDY RAMOS,28/04/1977,M,F,cindy22@learnsector.com,10000,0,High School,Manual,Y,
11362,MR.,DAMIEN,SHAN,MR. DAMIEN SHAN,11/11/1977,M,M,damien26@learnsector.com,10000,0,High School,Manual,N,
11363,MR.,JULIAN,ROSS,MR. JULIAN ROSS,20/10/1977,S,M,julian5@learnsector.com,10000,0,High School,Manual,N,
11365,MRS.,BRITTNEY,SUN,MRS. BRITTNEY SUN,06/09/1979,S,F,brittney12@learnsector.com,10000,1,High School,Manual,N,
11366,MS.,VIRGINIA,PATEL,MS. VIRGINIA PATEL,25/10/1979,M,F,virginia4@learnsector.com,20000,0,Bachelors,Clerical,Y,
11367,MR.,CALVIN,NARA,MR. CALVIN NARA,22/02/1979,M,M,calvin15@learnsector.com,20000,0,Bachelors,Clerical,Y,
11368,MR.,EDWARD,MILLER,MR. EDWARD MILLER,25/11/1978,S,M,edward28@learnsector.com,10000,1,High School,Manual,N,
11369,MS.,ASHLEE,TANG,MS. ASHLEE TANG,08/04/1978,M,F,ashlee11@learnsector.com,20000,0,Bachelors,Clerical,N,
11370,MS.,ALICIA,XU,MS. ALICIA XU,04/01/1978,M,F,alicia3@learnsector.com,20000,0,Bachelors,Clerical,Y,
11371,MS.,LACEY,JAI,MS. LACEY JAI,27/05/1978,M,F,lacey1@learnsector.com,20000,0,Bachelors,Clerical,Y,
11372,MS.,WENDY,ROMERO,MS. WENDY ROMERO,15/05/1978,S,F,wendy8@learnsector.com,20000,0,Bachelors,Clerical,Y,
11373,MRS.,CARLY,LUO,MRS. CARLY LUO,20/09/1943,M,F,carly5@learnsector.com,30000,1,Bachelors,Clerical,Y,
11374,MR.,JIMMY,ORTEGA,MR. JIMMY ORTEGA,28/06/1943,S,M,jimmy26@learnsector.com,30000,1,Bachelors,Clerical,Y,
11375,MR.,FRANCISCO,MARTINEZ,MR. FRANCISCO MARTINEZ,05/09/1943,M,M,francisco19@learnsector.com,30000,1,Bachelors,Clerical,Y,
11376,MR.,LANCE,VAZQUEZ,MR. LANCE VAZQUEZ,06/10/1943,S,M,lance14@learnsector.com,40000,1,Graduate Degree,Clerical,Y,
11377,MR.,DAVID,ROBINETT,MR. DAVID ROBINETT,23/02/1961,M,M,david22@learnsector.com,30000,4,Graduate Degree,Clerical,Y,
